FestivalName,ConditionName,ConditionDesc,camera_angle
강진수국길축제,별빛 걷는 수국길,"밤하늘의 은하수와 별빛이 수국길 위에 부드럽게 쏟아지는 가운데, 산책하는 사람들의 실루엣이 길을 따라 점점이 이어지는 풍경을 조명합니다. 빛과 그림자가 만들어내는 대비를 통해 길의 깊이감과 걷는 경험을 강조합니다.",ground-level
강진수국길축제,찬란한 꽃잎의 향연,"특정 수국 송이에 집중하여, 다채로운 스포트라이트와 하이라이트 효과로 꽃잎 하나하나의 색감과 질감을 극대화합니다. 주변 배경은 은은하게 처리하여 꽃 자체의 화려함과 생동감 넘치는 아름다움을 부각시킵니다.",indoor
강천섬 힐링 문화축제,**자연 속 힐링의 밤**,"강천섬의 자연 경관을 강조하여, 부드럽고 따뜻한 앰비언트 라이트가 나무와 강물에 은은하게 반사되는 풍경. 스트링 라이트는 숲의 캐노피 아래나 강변을 따라 자연스럽게 드리워져 별이 쏟아지는 듯한 느낌을 주며, 프로젝션 조명은 자연물에 예술적인 패턴이나 평화로운 이미지를 투사한다. 시민들은 자연 속에서 편안하게 휴식하고 소규모로 대화하며 힐링하는 차분하고 고요한 분위기.",ground-level
강천섬 힐링 문화축제,**활기찬 도시의 참여 축제**,"도시 공원이나 강변의 현대적인 건축물에 다채롭고 역동적인 프로젝션 맵핑이 화려하게 펼쳐지고, 여러 겹의 스트링 라이트가 다양한 색상과 패턴으로 공간을 가득 채운다. 축제의 중심에는 춤추고 공연을 관람하며 적극적으로 참여하는 활기 넘치는 시민들의 모습이 부각된다. 에너지가 넘치고 축제다운 흥겨움이 강조된 분위기.",ground-level
강천섬 힐링 문화축제,**공동체의 따뜻한 소통의 밤**,"따뜻한 오렌지색과 골드 톤의 조명이 지배적으로 사용되어 아늑하고 친밀한 분위기를 연출한다. 스트링 라이트는 주로 시민들의 머리 위나 테이블 주변에 낮게 설치되어 소규모 모임을 비춘다. 프로젝션 조명은 공동체 메시지나 행복한 순간들을 담은 사진들을 부드럽게 보여주며, 다양한 연령대의 시민들이 함께 음식을 나누고 이야기를 나누며 진정한 소통과 유대감을 느끼는 따뜻하고 희망찬 공동체의 밤.",ground-level
강콘페스타,도시의 심장부 (Heart of the City),"현대적인 고층 빌딩 숲 속에서 미디어 아트가 펼쳐져, 도시의 활기찬 에너지와 미래지향적인 예술이 조화롭게 어우러진 장면을 연출합니다. 빌딩의 유리창과 외벽을 캔버스 삼아 다채로운 빛과 영상이 투사되며, 도시의 불빛과 어우러져 더욱 역동적이고 화려한 야경을 만들어냅니다.",aerial
강콘페스타,홀로그램 유토피아 (Holographic Utopia),"공중에 떠다니는 거대한 3D 홀로그램 조각들과 빛의 기둥이 주를 이루어, 비현실적이고 초현실적인 공간감을 극대화합니다. 관객들은 마치 다른 차원에 들어선 듯한 착각에 빠지며, 빛으로 만들어진 환상적인 구조물 사이를 거닐며 깊은 경외감을 느끼는 모습이 강조됩니다. 빛이 만들어내는 깊이감과 투명성이 특징입니다.",ground-level
강콘페스타,사이버펑크 네오나이트 (Cyberpunk Neonight),"어두운 밤하늘 아래, 네온사인과 강렬한 UV 조명, 그리고 전기가 흐르는 듯한 파란색, 형광 녹색, 진한 마젠타 등의 색감이 지배하는 사이버펑크 미학을 반영합니다. 비에 젖은 듯한 도시 표면에 반사되는 빛과 스모그 효과가 더해져, 더욱 몽환적이면서도 거친 미래 도시의 밤을 연출합니다.",ground-level
강화 길상 빙어 축제,청명한 설야,"강렬한 달빛과 별빛이 눈 덮인 설원을 비추고, 얼음 위 따뜻한 주황색 조명들이 더욱 선명하게 대비되는 고요하고 맑은 겨울밤 풍경. 공기 중 차가움과 조명 온기가 극명하게 어우러진 신비로운 분위기.",aerial
강화 길상 빙어 축제,눈 내리는 포근함,"잔잔하게 눈발이 흩날리는 저녁, 얼음 위 조명들이 부드럽게 번져나가며 마치 아늑한 텐트 안에 있는 듯한 포근함을 연출. 가족들이 더욱 가깝게 모여 앉아 서로에게 온기를 나누는, 동화 같은 정겨운 분위기.",ground-level
강화 길상 빙어 축제,활기찬 모닥불 잔치,"여러 곳에서 활활 타오르는 모닥불들이 얼음 위를 역동적으로 밝히고, 사람들의 웃음소리와 활기찬 움직임이 더해져 축제의 에너지가 최고조에 달한 장면. 붉고 강렬한 불꽃의 색감이 지배적인, 역동적인 야경.",aerial
강화 별밤 야행,별빛 찬란 (Starlight Brilliance),"밤하늘의 별들이 더욱 선명하게 빛나며, 고궁의 기와 위로 쏟아지는 듯한 장관을 연출합니다. 조명은 은은함을 유지하되, 전체적으로 청명하고 맑은 밤의 정취가 강조되어 고즈넉함 속에 웅장함이 더해진 장면.",aerial
강화 별밤 야행,몽환의 안개 (Dreamy Mist),"밤안개가 고궁 주변을 부드럽게 감싸 안으며, 등불과 조명의 빛이 안개를 투과해 더욱 몽환적이고 신비로운 분위기를 자아냅니다. 인물들의 실루엣은 더욱 부드럽게 처리되어 고요함과 깊은 정취를 강조하는 장면.",ground-level
강화 별밤 야행,온기 가득한 발걸음 (Warmth-Filled Steps),"전통 조명과 등불의 주황빛이 더욱 풍성하게 강조되어 따뜻하고 아늑한 분위기를 연출합니다. 한복을 입은 사람들의 모습이 좀 더 명확하게 드러나고, 그들의 발걸음에서 느껴지는 고즈넉한 온기가 공간 전체에 퍼져나가는 듯한 정겨운 야경.",ground-level
강화 양오 빙어축제,포근한 겨울밤,"따뜻한 주황색, 노란색 조명들이 강하게 빛나며 주변을 포근하게 감싸 안는 분위기를 강조합니다. 잔잔하게 눈이 내리거나 고요한 설경 속에서 가족들이 옹기종기 모여 조용히 낚시를 즐기는 정적인 아름다움을 표현합니다.",ground-level
강화 양오 빙어축제,활기찬 축제 현장,"다채로운 주황색과 노란색 조명들이 더욱 풍성하게 설치되어 축제의 활기찬 면모를 강조합니다. 많은 사람들이 모여 북적이는 모습, 모닥불 주변에서 몸을 녹이며 이야기를 나누는 활발한 교류 등 축제의 생동감 넘치는 순간들을 담아냅니다.",ground-level
강화 양오 빙어축제,설원 속의 불빛,"드넓은 설원과 눈 덮인 산림을 배경으로, 강 위 작은 불빛들이 점점이 박혀 신비롭고 웅장한 느낌을 줍니다. 자연의 압도적인 아름다움 속에서 따뜻한 빛들이 아늑한 공간을 만들어내는 대비를 강조하며, 고요하지만 깊이 있는 야경을 표현합니다.",aerial
강화도왕방마을얼음축제,따스한 불꽃의 정원,"꽁꽁 얼어붙은 강 위, 활활 타오르는 모닥불들이 렌더링의 중심이 되어 강한 주황빛과 노란빛을 내뿜습니다. 불꽃이 만들어내는 따뜻하고 역동적인 그림자들이 눈밭 위를 춤추며, 사람들이 모닥불 주변에 옹기종기 모여 몸을 녹이고 이야기를 나누는, 가장 포근하고 정겨운 분위기를 연출합니다.",ground-level
강화도왕방마을얼음축제,별빛 쏟아지는 얼음 평원,"맑고 청량한 겨울 밤하늘에 수많은 별들이 쏟아져 내리는 장면을 연출합니다. 강 위를 밝히는 랜턴과 스트링 라이트의 은은한 온화함과 함께, 별빛이 눈 덮인 얼음 평원과 산림을 부드럽게 감싸 안아 신비롭고 고요한 아름다움을 더합니다. 활기참보다는 고요한 평화와 낭만에 중점을 둡니다.",aerial
강화도왕방마을얼음축제,눈 내리는 축제의 밤,"하늘에서 가늘고 부드러운 눈발이 소리 없이 내려앉는 장면을 연출합니다. 눈송이가 따뜻한 주황색/노란색 조명 사이를 가로지르며 빛을 더욱 부드럽게 확산시키고, 눈 덮인 산림과 강변에 로맨틱하고 포근한 분위기를 더합니다. 사람들이 눈을 맞으며 얼음낚시를 즐기는, 동화 같은 축제의 밤을 그려냅니다.",ground-level
개관 17주년 기념 ESG 사회공헌 행사,숲 속 반딧불이 야경,"울창한 숲을 배경으로, 수많은 반딧불이가 나뭇가지와 숲길을 따라 춤추듯 빛나며 신비로운 분위기를 연출합니다. 별빛은 은은하게 드리우고, 사람들은 숲의 고요함 속에서 반딧불이와 교감하는 모습에 초점을 맞춥니다.",ground-level
개관 17주년 기념 ESG 사회공헌 행사,별빛 쏟아지는 갯벌,"고요한 갯벌 위로 쏟아지는 밤하늘의 무수한 별들이 주된 빛의 요소입니다. 별빛이 갯벌의 물웅덩이에 반사되어 반짝임을 더하고, 반딧불이는 보조적인 역할로 은은하게 표현됩니다. 갯벌 지형의 신비로움을 강조합니다.",aerial
개관 17주년 기념 ESG 사회공헌 행사,몽환적인 생태의 숲,"기존의 평화로운 분위기에 몽환적이고 환상적인 요소를 극대화합니다. 반딧불이와 별빛이 더욱 영롱하고 다채롭게 빛나며, 숲 속에 옅은 안개나 미세한 빛의 입자들이 떠다니는 듯한 효과를 추가하여 비현실적이고 동화 같은 분위기를 연출합니다.",ground-level
개발협력주간,**포근한 빛의 어울림**,"전통적인 등불과 다채로운 꼬마전구들이 어우러져 공간 전체를 부드럽고 따뜻하게 감싸는 조명 연출. 은은한 주황, 노랑, 분홍빛이 주를 이루어 포근하고 평화로운 분위기를 강조하며, 밤하늘 아래 따뜻한 유대감을 시각적으로 표현합니다.",ground-level
개발협력주간,**활기찬 교류의 장**,"광장 중앙이나 공원 주요 동선에 다양한 체험 부스, 소규모 공연 공간, 또는 커뮤니티 게임 존이 배치되어 사람들이 적극적으로 참여하고 소통하는 역동적인 장면을 연출합니다. 각 활동 구역마다 테마에 맞는 활기찬 보조 조명이 더해져 축제의 에너지를 부각하고 즐거운 상호작용을 유도합니다.",ground-level
개발협력주간,**세계와 지역의 연결**,"도시 공원 곳곳에 개발협력을 상징하는 오브제(예: 지속가능발전목표 아이콘, 세계 지도 조형물)나 다양한 문화권의 전통 문양 조명 등이 은은하게 배치됩니다. 이는 지역 커뮤니티의 따뜻함에 더해 포용적이고 광범위한 유대감을 표현하며, 다채로운 배경을 가진 사람들이 한데 어우러져 소통하는 모습을 강조합니다.",ground-level
거문도백도 은빛바다체험행사,은빛 바다의 고요함,"주황색 네온 조명보다는 푸른색과 은은한 달빛 또는 수면 반사광에 중점을 두어, 거문도백도의 고요하고 신비로운 밤바다 경관을 강조합니다. 참가자들은 해양 레저를 여유롭게 즐기며, 물결에 비치는 조명과 자연광이 어우러져 더욱 청량하고 차분한 분위기를 연출합니다.",aerial
거문도백도 은빛바다체험행사,활기 넘치는 해양 축제,"다채로운 네온 조명과 강렬한 주황색 및 청색 조명이 더욱 돋보이도록 하여, 해양 레저를 적극적으로 즐기거나 축제 부스를 오가는 활기 넘치는 참가자들의 모습을 부각합니다. 역동적인 움직임과 화려한 빛의 향연이 어우러져 축제의 에너지와 흥분을 극대화합니다.",ground-level
거문도백도 은빛바다체험행사,백도와 함께하는 축제의 밤,"고요한 바다를 배경으로 멀리 보이는 백도의 독특한 형상과 함께 축제가 어우러진 풍경을 담습니다. 축제 조명이 백도 주변을 은은하게 비추거나, 백도의 실루엣이 달빛과 축제 조명 사이에서 웅장하게 드러나도록 하여, 지역적 특색을 살린 밤의 경관을 연출합니다. 참가자들은 백도를 감상하며 축제를 즐깁니다.",aerial
거제 옥포대첩 축제,승리의 환희,"옥포대첩의 승리를 기념하는 축제의 절정. 밤하늘을 수놓는 전통 불꽃놀이와 수많은 등불이 어우러져 화려하고 역동적인 빛의 향연을 연출한다. 환호하는 군중과 웅장한 건축물이 어우러져 희망과 환희가 가득 찬, 가장 활기찬 축제의 분위기를 표현한다.",aerial
거제 옥포대첩 축제,고요한 전승 야경,"옥포대첩의 역사적 의미를 되새기는 고요하고 깊이 있는 밤 풍경. 전통 건축물 사이로 은은하게 빛나는 등불과 횃불이 어둠을 밝히며, 한복을 입은 사람들이 정적인 모습으로 역사의 흔적을 거닐거나 대화를 나눈다. 차분하면서도 웅장한, 깊은 역사적 감동이 느껴지는 분위기를 연출한다.",ground-level
